Id,Predicted
4962,0.005252720114529374
4967,0.9961553573505917
4968,0.04374427063050546
4986,0.025945478595604792
4988,0.3833102396987793
4989,0.8207846840700221
4990,0.05175832234321151
5005,0.02154743744417076
5015,0.014199248261792655
5027,0.034332711218477446
5034,0.02221444888483173
5036,0.040271281904800546
5039,0.02461696315855516
5041,0.9999988779162592
5042,0.8946232784519718
5043,0.9999998807874277
5046,0.044523391872109824
5051,0.6916144921616089
5061,0.04926685571917058
5063,0.9999999981188239
5072,0.06379576224162556
5086,0.10491954214761721
5103,0.007493103637691048
5110,0.03764985420962455
5117,0.02103214222048751
5124,0.032347151922309914
5134,0.021930055348169136
5140,0.14331290219655932
5147,0.05577819302728254
5154,0.03551293550414319
5158,0.12366166325717551
5169,0.8552993155440618
5172,0.028346836965329324
5174,0.9987546923239632
5206,0.042546512485858334
5207,0.05550837340142624
5210,0.048675595475737264
5214,0.045411024446163004
5221,0.013603523025766721
5226,0.09393985759587138
5229,0.02942669016914615
5236,0.9631972002358364
5241,0.049587415879825916
5245,0.02502535822805215
5253,0.10309495266506755
5260,0.036711771450657044
5265,0.09348768087395272
5270,0.11996279213379535
5281,0.11859059439904135
5287,0.022076530016193762
5293,0.16063395069093647
5304,0.03660645890658125
5313,0.022770908212233636
5318,0.9250074623994979
5320,0.07294463961431788
5332,0.014607025213007815
5334,0.07000752944835838
5338,0.02456137742351878
5343,0.021327432524097453
5346,0.025009818904797018
5354,0.8122087607687158
5358,0.0309261829611453
5360,0.29601343028660054
5363,0.7625783186051953
5365,0.5827823274611054
5367,0.03648720633510556
5368,0.019688104986446964
5369,0.14121799870092105
5377,0.01990249673356168
5382,0.022514833962245104
5384,0.016199742543212645
5389,0.03495805582725344
5398,0.01287009485505549
5419,0.9799064751382036
5420,0.0361062754366407
5428,0.34083155509358243
5435,0.8818380672934114
5446,0.02547961763774154
5447,1.0
5451,0.058250430939458635
5463,0.026853874428539117
5469,0.7056283782623202
5486,0.9998655367193355
5491,0.9999456030701666
5501,0.036084799842599706
5520,0.7426645850239616
5525,0.032269051652492046
5526,0.01166415520800828
5527,0.04517650827263393
5531,0.02355599729857426
5532,0.9820881548221537
5556,0.41413991649380855
5561,0.9954332590585332
5569,0.9999918932785375
5582,0.0015741191842644788
5584,0.01036210337766571
5585,0.0253426086161498
5589,0.9266902809925205
5614,0.39904422996774896
5616,0.034958617844823445
5620,0.020021448866987677
5634,0.009878774786618465
5638,0.02658871051417995
5643,0.018411926305017857
5644,0.9919390806410023
5651,0.019629604970293594
5656,0.028476058854965854
5665,0.009399801918925437
5669,0.023209098479553308
5674,0.10782538754181523
5681,0.025238396371514794
5682,0.017141468102895876
5683,0.05478228601849148
5698,0.09880170542225462
5699,0.07412813148363193
5718,0.005227622825012202
5719,0.37816861870524543
5731,0.9913814856238414
5758,0.7750541900028645
5760,0.014038023192089903
5765,0.10648378814420772
5772,0.49214157468537917
5773,0.08960808973989373
5774,0.05955057043214204
5779,0.05051314025018887
5782,0.014198276300534928
5784,0.049411404207002414
5790,0.05390472327752959
5799,0.03501396077178168
5808,0.024409918216451578
5815,0.048423544840368274
5817,0.05969172589691076
5823,0.2018851303347225
5830,0.9999996389276772
5841,0.011905952520292265
5850,0.08826819680515134
5856,0.03223371096659539
5862,0.015011241481645936
5865,0.9670523379435543
5868,0.013777333478801489
5878,0.005138662548105873
5889,0.9540974347183091
5893,0.039385519315113415
5895,0.021798855690498997
5906,0.026020945591655378
5909,0.057275916990668564
5930,0.02343345038907334
5931,0.03464427129981908
5932,0.03129140897304154
5933,0.02035460515319639
5940,0.020280406392149886
5942,0.09949765746961393
5953,0.03263532561789423
5956,0.0475489965762174
5963,0.1540809793972003
5973,0.38187043178008656
5976,0.9999737810734258
5977,0.05485629807198315
5991,0.8823126230935097
5992,0.01525343974326471
6007,0.2845140047390035
6010,0.15427082166613262
6014,0.10529022008765135
6028,0.9006943679285634
6037,0.01959057297928156
6044,0.01806331516481493
6052,0.046211309871729896
6054,0.02614082351293248
6055,0.9487172495491443
6059,0.021217876369661954
6075,0.05830197141803079
6076,0.03523752957282345
6078,0.05640440747521895
6083,0.2605264421906036
6088,0.052658370111408566
6095,0.02221930326387996
6097,0.13826094509464454
6104,0.0529727273163994
6113,0.023547994731205325
6118,0.991633504727512
6136,0.06201616993930141
6142,0.2352638372935805
6147,0.20842735208233207
6168,0.03070418783793511
6173,0.9594687241589069
6196,0.07938582287137882
6207,0.1211225063262892
6215,0.023073045975004793
6234,0.016611884072810345
6235,0.9964950043407971
6237,0.9902566947380679
6239,0.9328792157708593
6242,0.03921824358142003
6249,0.028270439634136304
6254,0.2392013118797244
6255,0.493631648979499
6278,0.021686836178161122
6310,0.02030610817349505
6312,0.02066908214813988
6313,0.04689330005449933
6320,0.015166339119441005
6321,0.03055895234141301
6322,0.021070037984087946
6338,0.9870586715062432
6346,0.04653277290842296
6350,0.7940887861003476
6353,0.024378933604412338
6355,0.05523545199074763
6357,0.016751286240089508
6377,0.024988934497844208
6386,0.073722920271731
6399,0.02630177665804773
6402,0.0396066011153539
6415,0.9998437191813407
6435,0.3251676570409384
6436,0.9983807274918389
6437,0.06557124381728384
6442,0.318155096179694
6450,0.9118112458105916
6464,0.01738135785863561
6468,0.08385560094217495
6469,0.023942574033753803
6470,0.0022890080417868946
6486,0.09041830077932579
6490,0.03486487113501331
6495,0.01883445129358453
6502,0.005436919926559089
6508,0.045362278189722625
6534,0.999999994030702
6539,0.02695709670558682
6541,0.08927920895335464
6544,0.04953398908724949
6552,0.070484329256592
6553,0.01312567222819575
6554,0.9671031272737991
6562,0.022964247261216066
6568,0.1549028681298854
6569,0.02002803674063075
6571,0.028795247325137392
6574,0.04078104932542791
6605,0.04791006499398514
6607,0.06269900710303289
6612,0.03287325483046485
6621,0.00974741868142031
6625,0.9963983822727762
6632,0.03629487526035825
6633,0.08317042942628704
6641,0.04295495090163023
6643,0.012585956514034055
6655,0.8191552297214014
6660,0.08643720521317046
6665,0.02580408664785889
6675,0.3517254902809708
6677,0.04905563209776075
6682,0.020076174994157557
6688,0.041321363379696156
6695,0.9730930061629479
6705,0.8424121701654369
6727,0.019448813219575374
6730,0.017736405785036744
6746,0.11193722597925286
6748,0.38633028427243615
6753,0.024860764045772667
6755,0.09734499792986012
6758,0.022656205715224757
6763,0.08066632384995463
6766,0.014110195769338892
6790,0.050957387288595175
6791,0.9999970673858818
6793,0.16682435792987774
6819,0.04377936295497421
6821,0.9697676642736618
6824,0.026971679802518637
6851,0.5096838958458788
6852,0.04357115390517951
6855,0.026952649278208483
6856,0.08060333639703952
6857,0.003831845516906813
6859,0.44085286307188065
6861,0.13135144540270002
6866,0.02586182106394813
6868,0.024664816550928826
6871,0.06388895415158831
6872,0.29097795149620925
6875,0.018190888660698644
6877,0.2707560977501024
6878,0.019276783179003134
6887,0.026234402807340514
6908,0.11864694045183981
6913,0.016293676028533793
6922,0.03657871388928103
6923,0.019350572221116934
6926,0.9996928191020951
6932,0.9154868197096797
6934,0.03941989134295121
6938,0.899451558081967
6942,0.02297304078973327
6948,0.09709364241970982
6956,0.031732309125067255
6959,0.028633981822187425
6962,0.47574729140621236
6969,0.02686574367342376
6970,0.04535262432548104
6984,0.04658253920320825
7001,0.922160423513981
7035,0.07059976334453742
7037,0.07330525109692493
7046,0.047863955241523495
7049,0.1769246512417893
7050,0.850691609722601
7051,0.015375555828351118
7067,0.024476692222935827
7072,0.014136262596367183
7085,0.8567788055304728
7087,0.01783608207286003
7088,0.6257020026003066
7091,0.02956032626121936
7096,0.012841835858000424
7100,0.8139005442080688
7110,0.019641212209177347
7115,0.05418159771201633
7119,0.017569269140184803
7122,0.47733929542936915
7129,0.24946659435257254
7139,0.0076928492088634915
7147,0.47767414329010277
7151,0.035997075182384326
7164,0.1417712042724348
7167,0.4792712925879436
7168,0.2854273396589445
7171,0.08949381657752914
7172,0.01652654425569306
7181,0.08197963392009155
7187,0.010732115805988556
7195,0.7618748323810787
7199,0.009546050326036186
7200,0.046345585709673315
7201,0.015529868306418863
7202,0.05922542954493945
7209,0.9731510794445709
7219,0.024027349009846044
7221,0.1651785294059374
7230,0.028470767422781883
7242,0.024935933814986884
7250,0.034438802816184146
7253,0.015829996222727363
7255,0.12968248936608567
7264,0.022628670861265267
7277,0.013646513596903763
7279,0.043607294569702755
7286,0.03514211293666576
7292,0.9916411358510612
7294,0.01402323494278403
7295,0.549530261075411
